t_abnormal,t_acl,t_meniscus,v_abnormal,v_acl,v_meniscus
0.2601477504654301,1.2250281749837166,0.9312415403866134,0.24464147438605627,1.5797995934883753,0.9050564890106519
0.2292749198042351,1.1345765876295293,0.8751370111661675,0.23673508803670604,1.5042136977116267,0.9125360752145449
0.2112929613066763,1.0988917277713792,0.8224020639615777,0.2325512774870731,1.5977225507299104,0.8373288293679555
